"brand_name","product_id","image_url","in_stock","mrp","price","product_title","rating","rating_count","tags","product_url","listing_page_name","listing_url","listing_page_no"
"L'Oreal Paris","7286088","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/9/8/98d36ceLOrealParis001_1.jpg","True","1798","1598","L'Oreal Paris Paradise Eyes Kit - Lash Paradise Mascara & Superliner Gel Intenza","4.4","13833","NEW","https://www.nykaa.com/l-oreal-paris-paradise-eyes-kit-lash-paradise-mascara-superliner-gel-intenza/p/7286088","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","6"
"L'Oreal Paris","1213312","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/f/c/fc5fda86955818265476_1.jpg","True","650","650","L'Oreal Paris Excellence Fashion - Shade 5.54 Intense Warm Auburn","4.3","36","","https://www.nykaa.com/l-oreal-paris-excellence-fashion-shade-5-54-intense-warm-auburn/p/1213312","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","6"
"L'Oreal Paris","62645","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/l/i/linermagiqueblister_090216_1000x1000.jpg","True","449","449","L'Oreal Paris Liner Magique","4.4","336","","https://www.nykaa.com/l-oreal-paris-liner-magique/p/62645","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","6"
"L'Oreal Paris","7286092","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/9/5/95e2c41LOREA00000392.jpg","True","798","678","L'Oreal Paris Crystal Micro Essence + Crystal Gel Cleanser + Crystal Gel Cream","4.4","45","NEW","https://www.nykaa.com/l-oreal-paris-crystal-micro-essence-crystal-gel-cleanser-crystal-gel-cream/p/7286092","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","7"
"L'Oreal Paris","378","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/3/e/3e77acd3600522862574_1.jpg","True","999","850","L'Oreal Paris True Match Liquid Foundation","4.3","210","","https://www.nykaa.com/l-oreal-paris-true-match-liquid-foundation/p/378","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","7"
"L'Oreal Paris","1504363","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/7/4/74cf380extraordinary_hair_kit__1_.jpg","True","1427","1427","L'Oreal Paris Extraordinary Hair Kit","4.5","177","","https://www.nykaa.com/l-oreal-paris-extraordinary-hair-kit/p/1504363","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","7"
"L'Oreal Paris","1112056","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/2/82b9f79LOREA00000005_1.jpg","True","995","597","L'Oreal Paris Revitalift Hyaluronic Acid Fresh Mix Serum Sheet Mask , Pack Of 5","4.6","128","","https://www.nykaa.com/l-oreal-paris-revitalift-hyaluronic-acid-fresh-mix-serum-sheet-mask-pack-of-5/p/1112056","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","7"
"L'Oreal Paris","648660","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/3/7/3749f796902395748670_1.jpg","True","849","509","L'Oreal Paris Le Bar Powder Blush - 8 City Explorer","4.1","56","","https://www.nykaa.com/l-oreal-paris-le-bar-shimmer-blush-8-city-explorer/p/648660","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","7"
"L'Oreal Paris","7286089","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/6/8/68a86ceLOrealParis002_1.jpg","True","1298","1048","L'Oreal Paris Paradise Beauty Bestsellers - Lash Paradise Mascara & Ha Serum","4.4","10985","NEW","https://www.nykaa.com/l-oreal-paris-paradise-beauty-bestsellers-lash-paradise-mascara-ha-serum/p/7286089","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","7"
"L'Oreal Paris","4749761","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/2/6/2618b258901526006892_1.jpg","True","839","670","L'Oreal Paris Excellence Creme Hair Color Shade 1 - Black + Colour Protect Shampoo","4.5","17","","https://www.nykaa.com/l-oreal-paris-excellence-creme-hair-color-colour-protect-shampoo/p/4749761","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","7"
"L'Oreal Paris","648661","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/e/d/ed670a56902395748526_1.jpg","True","899","899","L'Oreal Paris Le Blush Bar Highlighter - 16 Be Brave","4.3","129","","https://www.nykaa.com/l-oreal-paris-le-blush-bar-highlighter-16-passionate/p/648661","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","7"
"L'Oreal Paris","4749390","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/d/b/dbe2f79LOREA00000279_1.jpg","True","1089","815","L'Oreal Paris Eye Kit: Kajal Magique & Lash Paradise Mascara","4.2","30","","https://www.nykaa.com/l-oreal-paris-eye-kit-kajal-magique-lash-paradise-mascara/p/4749390","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","7"
"L'Oreal Paris","7286090","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/d/7/d72d6ceLOrealParis003_1.jpg","True","1798","1398","L'Oreal Paris Paradise Beauty Bestsellers - Lash Paradise Mascara & Chiffon Signature","4.4","10990","NEW","https://www.nykaa.com/l-oreal-paris-paradise-beauty-bestsellers-lash-paradise-mascara-chiffon-signature/p/7286090","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","7"
"L'Oreal Paris","7241055","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/2/822ec3206923700934472_1.jpg","True","598","358","L'Oreal Paris Pack Of Two Combo Revitalift Crystal Micro-Essence","5.0","2","NEW","https://www.nykaa.com/l-oreal-paris-pack-of-two-combo-revitalift-crystal-micro-essence/p/7241055","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","7"
"L'Oreal Paris","1320393","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/e/b/eb4ff79LOREA00000071_1.jpg","True","597","449","L'Oreal Paris Revitalift Hyaluronic Acid Fresh Mix Serum Sheet Mask Combo","4.7","31","","https://www.nykaa.com/l-oreal-paris-revitalift-hyaluronic-acid-fresh-mix-serum-sheet-mask-combo/p/1320393","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","7"
"L'Oreal Paris","5049773","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/4/9/493ff79LOREA00000305_1.jpg","True","849","509","L'Oreal Paris Revitalift Crystal Gel Cream 50ml + 1 Crystal Sheet Mask Free","4.2","31","","https://www.nykaa.com/l-oreal-paris-revitalift-crystal-gel-cream-50ml-1-crystal-sheet-mask-free/p/5049773","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","7"
"L'Oreal Paris","301144","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/n/y/nylpbndl00166.jpg","True","929","929","L'Oreal Paris Casting Creme Gloss Hair Color - 300 Darkest Brown + Magic Retouch Instant Root Concealer - 2 Dark Brown","4.7","6","","https://www.nykaa.com/l-oreal-paris-casting-creme-gloss-hair-color-300-darkest-brown-magic-retouch-instant-root-concealer-2-dark-brown/p/301144","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","7"
"L'Oreal Paris","4879731","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/4/8/4881f79LOREA00000303_1.jpg","True","1098","1098","L'Oreal Paris Revitalift Crystal Skincare Regime Combo With Micro-essence 65 Ml + Gel Cream, 15 Ml","4.5","35","","https://www.nykaa.com/l-oreal-paris-revitalift-crystal-skincare-regime-combo-with-micro-essence-65-ml-gel-cream-15-ml/p/4879731","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","7"
"L'Oreal Paris","1475607","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/f/e/fe26df0LOREA00000097_1.jpg","True","1197","1197","L'Oreal Paris Plump & Radiant Kit","4.4","851","","https://www.nykaa.com/l-oreal-paris-plump-radiant-kit/p/1475607","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","7"
"L'Oreal Paris","1020693","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/c/7/c771f79NYLPBNDL00638_1.jpg","True","1598","1598","L'Oreal Paris Lip & Eye Kit 3 - Lash Paradise & Rouge Signature 141","4.4","10990","","https://www.nykaa.com/l-oreal-paris-lip-eye-kit-2-lash-paradise-rouge-signature-150/p/1020693","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","7"
"L'Oreal Paris","1371673","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/1/3/1386220NYMAYBLN00866_1.jpg","True","1098","1098","L'Oreal Paris Bestseller Serum Kit","4.5","2743","","https://www.nykaa.com/l-oreal-paris-bestseller-serum-kit/p/1371673","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","7"
"L'Oreal Paris","1162185","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/2/820a2d5LOREA00000041_1.jpg","True","1099","769","Loreal Paris Revitalift Crystal Micro Essence & 2 Crystal Sheet Mask Combo","4.4","17","","https://www.nykaa.com/l-oreal-paris-revitalift-crystal-micro-essence-2-crystal-sheet-mask-combo/p/1162185","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","7"
"L'Oreal Paris","301209","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/n/y/nylpbndl00181.jpg","True","929","929","L'Oreal Paris Casting Creme Gloss Hair Color - 316 Plum + Magic Retouch Instant Root Concealer - 1 Black","5.0","2","","https://www.nykaa.com/l-oreal-paris-casting-creme-gloss-hair-color-316-plum-magic-retouch-instant-root-concealer-1-black/p/301209","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","7"
"L'Oreal Paris","301145","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/n/y/nylpbndl00167.jpg","True","929","929","L'Oreal Paris Casting Creme Gloss Conditioning Hair Color - 400 Dark Brown + Magic Retouch Instant Root Concealer - 2 Dark Brown","3.9","187","","https://www.nykaa.com/l-oreal-paris-casting-creme-gloss-conditioning-hair-color-400-dark-brown-magic-retouch-instant-root-concealer-2-dark-brown/p/301145","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","8"
"L'Oreal Paris","1020694","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/n/y/nylpbndl00639.jpg","True","1398","1398","L'Oreal Paris Celebration Combo 3 - Extraordinary Oil Serum & Rouge Signature 141","4.5","2733","","https://www.nykaa.com/l-oreal-paris-celebration-combo-2-extraordinary-oil-serum-rouge-signature-150/p/1020694","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","8"
"L'Oreal Paris","4749391","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/5/8/581a656LOREA00000280_1.jpg","True","1770","1770","L'Oreal Paris Bestseller Kit: Base Magique & Superliner Gel Intenza","5.0","3","","https://www.nykaa.com/l-oreal-paris-bestseller-kit-base-magique-superliner-gel-intenza/p/4749391","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","8"
"L'Oreal Paris","771559","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/n/y/nylpbndl00511.jpg","True","929","929","L'Oreal Paris Hair Colour Protection Combo - Casting Creme Gloss Hair Colour 400 Dark Brown + Magic Retouch","3.9","190","","https://www.nykaa.com/nylpbndl00486/p/771559","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","8"
"L'Oreal Paris","2679427","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/d/7/d7d9980LOREA00000111_1.jpg","True","1248","924","L'Oreal Paris Crystal-clear Skin Kit","4.4","898","","https://www.nykaa.com/l-oreal-paris-crystal-clear-skin-kit/p/2679427","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","8"
"L'Oreal Paris","1270494","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/3/2/321ef79NYLPBNDL00640_1.jpg","True","1198","1198","L'Oreal Paris Intense Hydration Kit HYALURONIC ACID SERUM 30ml & Sheet Mask","4.4","816","","https://www.nykaa.com/l-oreal-paris-intense-hydration-kit-hyaluronic-acid-serum-30ml-sheet-mask/p/1270494","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","8"
"L'Oreal Paris","1366706","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/6/f/6f54f79LOREA00000080_1.jpg","True","1049","839","L'Oreal Paris Crystal Micro-essence Pack of 2, 22ml + 65ml","4.4","33","","https://www.nykaa.com/l-oreal-paris-crystal-micro-essence-22ml-crystal-micro-essence/p/1366706","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","8"
"L'Oreal Paris","7241056","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/d/8d56c3206923700934489_2.jpg","True","1098","658","L'Oreal Paris Pack Of Two Revitalift Crystal Micro-Essence","4.8","6","NEW","https://www.nykaa.com/l-oreal-paris-pack-of-two-revitalift-crystal-micro-essence/p/7241056","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","8"
"L'Oreal Paris","301143","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/n/y/nylpbndl00165.jpg","True","929","929","L'Oreal Paris Casting Creme Gloss Hair Color - 200 Ebony Black + Magic Retouch Instant Root Concealer - 2 Dark Brown","4.5","2","","https://www.nykaa.com/l-oreal-paris-casting-creme-gloss-hair-color-200-ebony-black-magic-retouch-instant-root-concealer-2-dark-brown/p/301143","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","8"
"L'Oreal Paris","7286091","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/3/e/3e666ceLOrealParis004_1.jpg","True","1798","1398","L'Oreal Paris Paradise Beauty Bestsellers - Lash Paradise Mascara & Chiffon Signature","4.4","10985","NEW","https://www.nykaa.com/l-oreal-paris-paradise-beauty-bestsellers-lash-paradise-mascara-chiffon-signature/p/7286091","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","8"
"L'Oreal Paris","301199","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/n/y/nylpbndl00171.jpg","True","849","849","L'Oreal Paris Casting Creme Gloss Hair Color - 530 Praline Brown + Magic Retouch Instant Root Concealer - 2 Dark Brown","5.0","1","","https://www.nykaa.com/l-oreal-paris-casting-creme-gloss-hair-color-530-praline-brown-magic-retouch-instant-root-concealer-2-dark-brown/p/301199","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","8"
"L'Oreal Paris","301196","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/n/y/nylpbndl00169.jpg","True","929","929","L'Oreal Paris Casting Creme Gloss Hair Color - 316 + Magic Retouch Instant Root Concealer - 2 Dark Brown","3.7","150","","https://www.nykaa.com/l-oreal-paris-casting-creme-gloss-hair-color-316-plum-magic-retouch-instant-root-concealer-2-dark-brown/p/301196","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","8"
"L'Oreal Paris","301200","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/n/y/nylpbndl00172.jpg","True","929","929","L'Oreal Paris Casting Creme Gloss Hair Color - Mahogany + Magic Retouch Instant Root Concealer - 2 Dark Brown","5.0","1","","https://www.nykaa.com/l-oreal-paris-casting-creme-gloss-hair-color-mahogany-magic-retouch-instant-root-concealer-2-dark-brown/p/301200","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","8"
"L'Oreal Paris","2671013","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/d/8d221846923700934489.jpg","True","1694","1694","L'Oreal Paris Radiant & Crystal-Clear Skin Kit","4.4","1728","","https://www.nykaa.com/l-oreal-paris-crystal-micro-essence-revitalift-anti-wrinkles-radiance-moisturizing-cream-day/p/2671013","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","8"
"L'Oreal Paris","1324457","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/n/y/nymaybln00865.jpg","True","1798","1798","L'Oreal Paris Skincare & Lip Combo","4.2","44","","https://www.nykaa.com/l-oreal-paris-skincare-lip-combo-slash-save-hp2021/p/1324457","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","8"
"L'Oreal Paris","301211","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/n/y/nylpbndl00183.jpg","True","849","849","L'Oreal Paris Casting Creme Gloss Hair Color - 530 Praline Brown + Magic Retouch Instant Root Concealer - 1 Black","4.1","89","","https://www.nykaa.com/l-oreal-paris-casting-creme-gloss-hair-color-530-praline-brown-magic-retouch-instant-root-concealer-1-black/p/301211","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","8"
"L'Oreal Paris","1324470","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/9/4/94ebf79NYLPBNDL00644_1.jpg","True","1397","1397","L'Oreal Paris Hydrated and Radiant Skin","4.4","840","","https://www.nykaa.com/l-oreal-paris-hyaluronic-acid-radiant-hydrated-skin-combo/p/1324470","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","8"
"L'Oreal Paris","1326413","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/c/e/cef5f79NYLPBNDL00646_1.jpg","True","1099","1099","L'Oreal Paris Crystal-Clear & Bright Skin Kit","4.4","900","","https://www.nykaa.com/l-oreal-paris-revitalift-crystal-sheet-mask-micro-essence-combo/p/1326413","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","8"
"L'Oreal Paris","2670258","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/l/o/lorea00000109.jpg","True","1694","1694","L'Oreal Paris Radiant & Crystal-Clear Skin Kit","4.4","1729","","https://www.nykaa.com/l-oreal-paris-radiant-crystal-clear-skin-kit-slash-save-hp-2021/p/2670258","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","8"
"L'Oreal Paris","936397","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/e/e/ee116978901526004171-New1.jpg","","1023","666","L'Oreal Paris Total Repair 5 Shampoo With Conditioner & Serum","4.4","2977","","https://www.nykaa.com/l-oreal-paris-total-repair-5-shampoo-704ml-with-conditioner-and-serum-192-5-ml/p/936397","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","8"
"L'Oreal Paris","3975374","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/5/e/5e45fb7lorea00000227.jpg","","1098","599","L'Oreal Paris Dream Lengths No Haircut Cream + Extraordinary Oil Serum (100ml) Combo","4.5","3475","","https://www.nykaa.com/l-oreal-paris-dream-lengths-no-haircut-cream-extraordinary-oil-serum-100ml/p/3975374","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","9"
"L'Oreal Paris","3975375","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/f/8/f86bfbdlorea00000228.jpg","","1427","928","L'Oreal Paris Dream Lengths No Haircut Cream + Shampoo + Conditioner Combo","4.5","746","","https://www.nykaa.com/l-oreal-paris-dream-lengths-no-haircut-cream-shampoo-conditioner/p/3975375","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","9"
"L'Oreal Paris","7823298","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/9/4/94baa2dLOREA00000414.jpg","","598","179","L'Oreal Paris Revitalift Crystal Gel Cream & Crystal Micro-essence","4.4","38","","https://www.nykaa.com/l-oreal-paris-revitalift-crystal-gel-cream-crystal-micro-essence/p/7823298","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","9"
"L'Oreal Paris","1509733","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/6/9/6902395808350_i1.png","","799","799","L'Oreal Paris Rouge Signature Matte Liquid Lipstick","4.4","145","","https://www.nykaa.com/l-oreal-paris-rouge-signature-matte-liquid-lipstick/p/1509733","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","9"
"L'Oreal Paris","937317","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/6/a/6a19f796923700964714_1.jpg","","750","525","L'oreal Paris Revitalift Crystal Micro-essence Sheet Mask Pack Of 5 Combo","4.6","210","","https://www.nykaa.com/l-oreal-paris-revitalift-crystal-micro-essence-sheet-mask-pack-of-5-combo-100gm/p/937317","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","9"
"L'Oreal Paris","7823296","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/9/3/9387a2dLOREA00000412.jpg","","1148","849","L'Oreal Paris Revitalift Crystal Gel Cream & Infallible Full Wear More Than Concealer - 312","4.5","34","","https://www.nykaa.com/l-oreal-paris-revitalift-crystal-gel-cream-infallible-full-wear-more-than-concealer-312/p/7823296","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","9"
"L'Oreal Paris","7823295","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/a/2/a228a2dLOREA00000411.jpg","","748","269","L'Oreal Paris Revitalift Crystal Micro Essence Kit","4.4","914","","https://www.nykaa.com/l-oreal-paris-revitalift-crystal-micro-essence-kit/p/7823295","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","9"
"L'Oreal Paris","3975376","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/a/b/abfefb7lorea00000229.jpg","","1294","795","L'Oreal Paris Dream Lengths No Haircut Cream + Pure Clay Mask Detoxify (50gm) Combo","4.4","4801","","https://www.nykaa.com/l-oreal-paris-dream-lengths-no-haircut-cream-pure-clay-mask-detoxify-50gm/p/3975376","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","9"
"L'Oreal Paris","4749759","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/b/8b291acLOREA00000289_1.jpg","","937","655","L'Oreal Paris Long Hair Dreams Kit: Shampoo + Conditioner + No Haircut Cream","4.3","95","","https://www.nykaa.com/l-oreal-paris-long-hair-dreams-kit-shampoo-conditioner-no-haircut-cream/p/4749759","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","9"
"L'Oreal Paris","7823297","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/0/0/00ffa2dLOREA00000413.jpg","","1098","600","L'Oreal Paris Revitalift Crystal Gel Cream & Rouge Signature Matte Liquid Lipstick - 116 I Explore","4.6","54","","https://www.nykaa.com/l-oreal-paris-revitalift-crystal-gel-cream-rouge-signature-matte-liquid-lipstick-116-i-explore/p/7823297","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","9"
"L'Oreal Paris","7823294","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/f/c/fc2ca2dLOREA00000410.jpg","","798","499","L'Oreal Paris Revitalift Crystal Gel Cream & Deep Purifying Cleansing Gel Combo","4.4","72","","https://www.nykaa.com/l-oreal-paris-revitalift-crystal-gel-cream-deep-purifying-cleansing-gel-combo/p/7823294","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","9"
"L'Oreal Paris","565986","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/9/8901526105809_0.png","True","199","199","L'Oreal Paris Casting Creme Gloss Small Pack","4.3","1896","","https://www.nykaa.com/l-oreal-paris-casting-creme-gloss-small-pack/p/565986","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","9"
"L'Oreal Paris","602848","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/4/d/4d0a1e16923700919516_1.jpg","True","150","75","L'Oreal Paris Revitalift Pro-Youth Face Sheet Mask","4.5","761","","https://www.nykaa.com/l-oreal-paris-revitalift-pro-youth-face-sheet-mask/p/602848","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","9"
"L'Oreal Paris","60557","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/e/x/exc_small_burgundy_shade_3.16_1.jpg","True","249","249","L'Oreal Paris Excellence Creme Hair Color","4.5","58","","https://www.nykaa.com/l-oreal-paris-excellence-creme-hair-color2/p/60557","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","9"
"L'Oreal Paris","381","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/3/6/3600523500161_1_.jpg","True","999","999","L'Oreal Paris True Match Concealer","4.3","848","","https://www.nykaa.com/l-oreal-paris-true-match-concealer/p/381","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","9"
"L'Oreal Paris","5787667","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/c/f/cf05475LOREA00000337_1.jpg","True","998","699","L'Oreal Paris Revitalift Crystal Gel Cream Combo","4.5","42","","https://www.nykaa.com/l-oreal-paris-revitalift-crystal-gel-cream-combo/p/5787667","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","9"
"L'Oreal Paris","391209","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/7/1/71249293157.png","True","999","699","L'Oreal Paris Infallible Pro Matte Pressed Powder","4.4","1639","","https://www.nykaa.com/l-oreal-paris-infallible-pro-matte-pressed-powder/p/391209","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","9"
"L'Oreal Paris","648641","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/d/e/deef0a56902395754978_1.jpg","True","750","489","L'Oreal Paris Color Riche Free The Nudes Lipsticks","4.3","1622","","https://www.nykaa.com/l-oreal-paris-color-riche-free-the-nudes-lipsticks/p/648641","L'Oreal Paris","https://www.nykaa.com/brands/loreal-paris/c/595?eq=desktop","9"
